studyid,lat,lon,region,ef_mean,ef_sd,log_ef,GEnZ,prec,temp,crop_cat,phtype,measmethod,sand,clay,soc,ph,bd,cec,irr,tillage,ndose,nsplitc,appc,n,fert_cat
467,45.13,-74,NAm,0.00777777777777778,0.138635404858834,-4.856484614269,G,813.577464788732,14.5428571428571,cereal,water,unknown,37.6,37,1.9,6.2,1.34,299,unknown,Non-tillage,90,2,broadcast,4,AN
467,45.13,-74,NAm,0.00838888888888889,0.0781337339889787,-4.78084720006338,G,813.577464788732,14.5428571428571,cereal,water,unknown,37.6,37,1.9,6.2,1.34,299,unknown,Non-tillage,180,2,broadcast,4,AN
467,45.64,-72.9,NAm,0.00292222222222222,0.100357518775592,-5.83541091713464,G,791,14.0142857142857,cereal,water,unknown,37.6,71,3,6.7,1.34,299,unknown,Tillage,90,2,broadcast,4,O
467,45.64,-72.9,NAm,0.00273888888888889,0.0524903038752845,-5.90020295582966,G,791,14.0142857142857,cereal,water,unknown,28.9,71,3,6.7,1.34,371,unknown,Tillage,180,2,broadcast,4,O
468,51.95,5.66,EU,0.00108333333333333,0.00382050879264016,-6.8277125713086,G,810.388554216867,11.1363636363636,other,water,unknown,28.9,21.25,1.49,5.5,1.41,371,unknown,Tillage,120,2,broadcast,3,AN
468,51.95,5.66,EU,0.00233333333333333,0.00650507266487087,-6.06045741859493,J,810.388554216867,11.1363636363636,other,water,unknown,24.7,21.25,1.49,5.5,1.41,285,unknown,Tillage,240,2,broadcast,3,AN
468,51.95,5.66,EU,0.0016969696969697,0.00473096193808791,-6.37891114971347,J,810.388554216867,11.1363636363636,other,water,unknown,24.7,21.25,1.49,5.5,1.41,285,unknown,Tillage,330,2,broadcast,3,AN
468,51.95,5.66,EU,0.00141666666666667,0.00732257336369731,-6.55944858471392,J,447.042452830189,14.1571428571429,other,water,unknown,24.7,21.25,1.49,5.5,1.41,285,unknown,Tillage,120,2,broadcast,3,AN
468,51.95,5.66,EU,0.00116666666666667,0.00474613354259553,-6.75360459915488,J,447.042452830189,14.1571428571429,other,water,unknown,24.7,21.25,1.49,5.5,1.41,285,unknown,Tillage,240,2,broadcast,3,AN
468,51.95,5.66,EU,0.00121212121212121,0.00434535090572612,-6.71538338633468,J,447.042452830189,14.1571428571429,other,water,unknown,24.7,21.25,1.49,5.5,1.41,285,unknown,Tillage,330,2,broadcast,3,AN
469,31.27,105.45,AS,0.0150606060606061,0.0559604890459545,-4.19567281435199,J,708.500005722046,19.4142859322684,other,water,unknown,24.7,21,0.48,8.3,1.37,285,unknown,Non-tillage,150,2,incorporated,3,U
469,31.27,105.45,AS,0.00824727272727273,0.0316349049988615,-4.79787271180107,N,708.500005722046,19.4142859322684,other,water,unknown,27.7,21,0.48,8.3,1.37,271,unknown,Non-tillage,250,2,incorporated,3,U
471,35,114.4,AS,0.0104733333333333,0.0359051267447085,-4.55892293482277,K,591.400009155273,25.0500001907349,cereal,water,unknown,47.2,11,0.728,8.65,1.4,253,unknown,Tillage,150,2,incorporated,3,U
471,35,114.4,AS,0.013372,0.0395975546052821,-4.31459231042428,K,591.400009155273,25.0500001907349,cereal,water,unknown,34.1,11,0.728,8.65,1.4,216,unknown,Tillage,250,2,incorporated,3,U
471,35,114.4,AS,0.00158,0.00756424271560417,-6.45033043194326,K,146.000003516674,9.63750025443733,cereal,water,unknown,34.1,11,0.728,8.65,1.4,216,unknown,Tillage,150,2,incorporated,3,U
471,35,114.4,AS,0.00178,0.0065494532655944,-6.33114191467814,K,146.000003516674,9.63750025443733,cereal,water,unknown,34.1,11,0.728,8.65,1.4,216,unknown,Tillage,250,2,incorporated,3,U
473,38.8,116.47,AS,0.00769230769230769,0.0218547014195174,-4.86753445045558,K,356.800003051758,24.5666669209798,cereal,water,unknown,43,28,0.71,8.1,1.4,205,unknown,Tillage,130,2,broadcast,3,U
473,38.8,116.47,AS,0.00657692307692308,0.0179885100527521,-5.02418826050096,K,356.800003051758,24.5666669209798,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,260,2,broadcast,3,U
473,38.8,116.47,AS,0.0052,0.0155600594324996,-5.25909665339476,K,196.500004224479,9.88888904783461,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,150,2,incorporated,3,U
473,38.8,116.47,AS,0.00453333333333333,0.012760667395104,-5.39629777490824,K,196.500004224479,9.88888904783461,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,300,2,incorporated,3,U
473,38.8,116.47,AS,0.00423076923076923,0.0149401887763398,-5.4653714512112,K,410.200004577637,24.9000002543132,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,130,2,broadcast,3,U
473,38.8,116.47,AS,0.00692307692307692,0.0197584508274263,-4.97289496611341,K,410.200004577637,24.9000002543132,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,260,2,broadcast,3,U
473,38.8,116.47,AS,0.003,0.0144093492820699,-5.80914299031403,K,198.00000333786,9.00000012169282,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,150,2,incorporated,3,U
473,38.8,116.47,AS,0.004,0.0133429056317136,-5.52146091786225,K,198.00000333786,9.00000012169282,cereal,water,unknown,24.8671826625387,28,0.71,8.1,1.4,181.427244582043,unknown,Tillage,300,2,incorporated,3,U
474,40.13,116.47,AS,0.0097,0.031094396189811,-4.6356293934728,K,190.099998474121,24.8333339691162,other,water,unknown,24.8671826625387,16,1.23549883990719,7.87,1.34,181.427244582043,unknown,Tillage,75,2,broadcast,4,O
474,40.13,116.47,AS,0.0075,0.0208080688252472,-4.89285225843987,K,190.099998474121,24.8333339691162,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.001,0.0035900905630726,-6.90775527898214,K,193.500000156462,10.0888889100817,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,98,2,broadcast,4,O
474,40.13,116.47,AS,2e-04,0.000839081560230229,-8.51719319141624,K,193.500000156462,10.0888889100817,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.0046,0.0200071265140584,-5.38169897548709,K,203.400005340576,24.8000005086263,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,62,2,broadcast,4,O
474,40.13,116.47,AS,0.0052,0.0148666447863384,-5.25909665339476,K,203.400005340576,24.8000005086263,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.002,0.0118952453493392,-6.21460809842219,K,176.100005567074,8.45555566416847,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,66,2,broadcast,4,O
474,40.13,116.47,AS,9e-04,0.00383568294662306,-7.01311579463996,K,176.100005567074,8.45555566416847,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.001,0.00606401198890097,-6.90775527898214,K,222.700008392334,24.0666662851969,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,50,2,broadcast,4,O
474,40.13,116.47,AS,0.00263333333333333,0.0072808953918874,-5.93950480817727,K,222.700008392334,24.0666662851969,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.001,0.00688334003352773,-6.90775527898214,K,247.100003063679,9.63333346032434,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,104,2,broadcast,4,O
474,40.13,116.47,AS,0.0014,0.00494587912316782,-6.57128304236092,K,247.100003063679,9.63333346032434,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
474,40.13,116.47,AS,0.003,0.0117441313761313,-5.80914299031403,K,297.400009155273,24.0333340962728,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,122,2,broadcast,4,O
474,40.13,116.47,AS,0.0025,0.00804359103840742,-5.99146454710798,K,297.400009155273,24.0333340962728,other,water,unknown,42.6,16,1.23549883990719,7.87,1.34,196,unknown,Tillage,300,2,broadcast,4,O
475,36.97,117.98,AS,0.00377636363636364,0.0126399306934194,-5.57899373333254,K,360.00001335144,23.6000003814697,other,water,unknown,42.6,9,1.028,8.29,1.42,196,unknown,Tillage,220,2,broadcast,3,U
475,36.97,117.98,AS,0.00594,0.0171784544632468,-5.12604614560758,K,360.00001335144,23.6000003814697,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,330,2,broadcast,3,U
475,36.97,117.98,AS,0.00649555555555556,0.0223450050908027,-5.03663709663526,K,253.900007799268,10.5666667819023,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,180,2,broadcast,3,U
475,36.97,117.98,AS,0.00562888888888889,0.0181718267071131,-5.17984321174483,K,253.900007799268,10.5666667819023,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,270,2,broadcast,3,U
475,36.97,117.98,AS,0.0165027272727273,0.0503892165647516,-4.10422962247817,K,515.499993801117,21.8250005245209,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,220,2,broadcast,3,U
475,36.97,117.98,AS,0.0122551515151515,0.0368024812355309,-4.40180889854103,K,515.499993801117,21.8250005245209,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,330,2,broadcast,3,U
475,36.97,117.98,AS,0.00205222222222222,0.00902446000290453,-6.18883206210721,K,215.200002193451,8.71111120118035,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,180,2,broadcast,3,U
475,36.97,117.98,AS,0.00157703703703704,0.00651707101220839,-6.45220748552113,K,215.200002193451,8.71111120118035,other,water,unknown,23.9,9,1.028,8.29,1.42,225,unknown,Tillage,270,2,broadcast,3,U
476,31.27,105.47,AS,0.0106666666666667,0.0568034300182802,-4.54063166485052,K,146.000004768372,10.366666952769,other,water,unknown,23.9,6.5,0.846867749419954,8.3,1.32,225,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.01064,0.0440673118630097,-4.54313479506864,N,146.000004768372,10.366666952769,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
476,31.27,105.47,AS,0.00673333333333333,0.0387867280442175,-5.00068496324309,N,543.900001525879,25.5,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.00724,0.0307334422874122,-4.92813407258451,N,543.900001525879,25.5,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
476,31.27,105.47,AS,0.0106,0.0424564830903067,-4.54690127786412,N,127.900004863739,10.6333335240682,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.00748,0.0282131364341525,-4.89552248699575,N,127.900004863739,10.6333335240682,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
476,31.27,105.47,AS,0.00186666666666667,0.008556397969619,-6.28360096990914,N,258.299999237061,26.6000003814697,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.0012,0.00532321742660955,-6.72543372218818,N,258.299999237061,26.6000003814697,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
476,31.27,105.47,AS,0.00253333333333333,0.0161334899912764,-5.97821932035796,N,145.300002098084,11.0833334128062,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.00276,0.0125205064086448,-5.89252459925308,N,145.300002098084,11.0833334128062,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
476,31.27,105.47,AS,0.0068,0.0200696542863776,-4.99083266680008,N,738.000015258789,24.2250008583069,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,150,2,incorporated,3,U
476,31.27,105.47,AS,0.00472,0.0136882026223258,-5.35594647938467,N,738.000015258789,24.2250008583069,other,water,unknown,29.7,6.5,0.846867749419954,8.3,1.32,289,unknown,Tillage,250,2,incorporated,3,U
477,37.88,114.68,AS,0.004159,0.0233147946331803,-5.48248061822136,N,132.800003051758,24,other,water,unknown,29.7,9,0.875870069605569,6.5,1.44,289,unknown,Tillage,100,1,incorporated,3,U
477,37.88,114.68,AS,0.017041,0.0492814652702235,-4.07213307385688,K,132.800003051758,24,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,200,1,incorporated,3,U
477,37.88,114.68,AS,0.0116053333333333,0.0334846237370942,-4.45629051641677,K,132.800003051758,24,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,300,1,incorporated,3,U
477,37.88,114.68,AS,0.00696,0.0416714249858266,-4.96757580463581,K,80.49999884516,6.81428595951625,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,100,2,incorporated,3,U
477,37.88,114.68,AS,0.0040475,0.0221111054601738,-5.50965587241248,K,80.49999884516,6.81428595951625,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,200,2,incorporated,3,U
477,37.88,114.68,AS,0.00818233333333333,0.0280431278307688,-4.80577792046936,K,80.49999884516,6.81428595951625,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,300,2,incorporated,3,U
477,37.88,114.68,AS,0.003091,0.035115345875686,-5.77926061583216,K,184.100006103516,23.5,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,100,1,incorporated,3,U
477,37.88,114.68,AS,0.008164,0.0325969973885215,-4.80802103403454,K,184.100006103516,23.5,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,200,1,incorporated,3,U
477,37.88,114.68,AS,0.00652066666666667,0.0243714548181029,-5.03277865878195,K,184.100006103516,23.5,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,300,1,incorporated,3,U
477,37.88,114.68,AS,0.005041,0.0409971915907263,-5.29015080388164,K,119.500004410744,4.58571431466511,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,100,2,incorporated,3,U
477,37.88,114.68,AS,0.006496,0.0294541424358422,-5.03656867612276,K,119.500004410744,4.58571431466511,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,200,2,incorporated,3,U
477,37.88,114.68,AS,0.00789733333333333,0.0283249013078279,-4.84123012923553,K,119.500004410744,4.58571431466511,other,water,unknown,44.8,9,0.875870069605569,6.5,1.44,189,unknown,Tillage,300,2,incorporated,3,U
478,-22.61,-47.6,SAm,0.00265,0.014493982875701,-5.93319563898401,N,94.2000045776367,23.3999996185303,other,water,unknown,42.1,67.6,1.51,5.32,1.4,138,unknown,Tillage,80,1,incorporated,5,AN
478,-22.61,-47.6,SAm,0.00245,0.0112455464446404,-6.0116672544255,N,94.2000045776367,23.3999996185303,other,water,unknown,42.1,67.6,1.51,5.32,1.4,138,unknown,Tillage,120,1,incorporated,5,AN
478,-22.61,-47.6,SAm,0.0054875,0.0212323053761637,-5.20528250058085,N,94.2000045776367,23.3999996185303,other,water,unknown,42.1,67.6,1.51,5.32,1.4,138,unknown,Tillage,80,1,incorporated,5,U
478,-22.61,-47.6,SAm,0.008675,0.0267811749145801,-4.74730995314921,N,94.2000045776367,23.3999996185303,other,water,unknown,42.1,67.6,1.51,5.32,1.4,138,unknown,Tillage,120,1,incorporated,5,U
479,59.49,10.47,EU,0.0045,0.0846257869698537,-5.40367788220586,N,459.599998474121,14.6799999237061,cereal,water,unknown,42.1,21,3.09,5.95,1.21,138,unknown,Tillage,60,1,broadcast,4,AN
479,59.49,10.47,EU,0.00366666666666667,0.0450137333474161,-5.60847229485188,H,459.599998474121,14.6799999237061,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,120,1,broadcast,4,AN
479,59.49,10.47,EU,0.000666666666666664,0.0771481693353289,-7.31322038709031,H,459.599998474121,14.6799999237061,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,60,1,broadcast,4,AN
479,59.49,10.47,EU,0.004,0.0453348188643926,-5.52146091786225,H,459.599998474121,14.6799999237061,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,120,1,broadcast,4,AN
479,59.49,10.47,EU,0.00416666666666667,0.0651218372424301,-5.48063892334199,H,450.400005340576,14.1200002670288,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,60,1,broadcast,4,AN
479,59.49,10.47,EU,0.00733333333333333,0.0435093562496713,-4.91532511429193,H,450.400005340576,14.1200002670288,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,120,1,broadcast,4,AN
479,59.49,10.47,EU,0.0035,0.0611717992970853,-5.65499231048677,H,450.400005340576,14.1200002670288,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,60,1,broadcast,4,AN
479,59.49,10.47,EU,0.00958333333333333,0.0473711833668291,-4.64772980040689,H,450.400005340576,14.1200002670288,cereal,water,unknown,38.0947154471545,21,3.09,5.95,1.21,248.585365853659,unknown,Tillage,120,1,broadcast,4,AN
480,53.9,9.9,EU,0.000833333333333333,0.0309527931529753,-7.09007683577609,G,420.600008010864,15.1333333651225,other,water,unknown,74.7,1,2.79,5.6,1.06,266,unknown,Tillage,120,2,incorporated,3,AN
480,53.9,9.9,EU,0.00913888888888889,0.030916661777426,-4.69521646667288,G,420.600008010864,15.1333333651225,other,water,unknown,74.7,1,2.79,5.6,1.06,266,unknown,Tillage,360,2,incorporated,3,AN
480,53.9,9.9,EU,0.000875,0.0112560168792873,-7.04128667160666,G,986.200019836426,10.1909091906114,other,water,unknown,74.7,1,2.79,5.6,1.3502,266,unknown,Tillage,160,2,broadcast,3,AN
480,53.9,9.9,EU,0.00189583333333333,0.00740052110888018,-6.26809678337318,G,986.200019836426,10.1909091906114,other,water,unknown,74.7,1,2.79,5.6,1.3502,266,unknown,Tillage,480,2,broadcast,3,AN
480,53.9,9.9,EU,0.00175,0.0227635566727084,-6.34813949104671,G,658.000009536743,9.74545459584756,other,water,unknown,74.7,1,2.79,5.6,1.3502,266,unknown,Tillage,160,2,broadcast,3,AN
480,53.9,9.9,EU,0.003375,0.0138620487271942,-5.69135995465764,G,658.000009536743,9.74545459584756,other,water,unknown,74.7,1,2.79,5.6,1.3502,266,unknown,Tillage,480,2,broadcast,3,AN
480,54.3,10,EU,0.0456666666666667,0.138864581977213,-3.08638664182212,G,605.20000076294,14.5000001589457,other,water,unknown,74.7,12,1.29105758666992,6.5,1.43,266,unknown,Tillage,120,2,incorporated,3,AN
480,54.3,10,EU,0.0234722222222222,0.0674915036357702,-3.75193759008107,G,605.20000076294,14.5000001589457,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,incorporated,3,AN
480,54.3,10,EU,0.00291666666666667,0.0228841677395665,-5.83731386728072,G,454.600002288818,14.8333331743876,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,120,2,incorporated,3,AN
480,54.3,10,EU,0.00619444444444445,0.0202353880608021,-5.08410244597813,G,454.600002288818,14.8333331743876,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,incorporated,3,AN
480,54.3,10,EU,0.0150833333333333,0.0541217708311076,-4.19416489750431,G,448.5,12.8000002861023,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,120,2,broadcast,3,AN
480,54.3,10,EU,0.00852777777777778,0.0268659295444802,-4.76442646985105,G,448.5,12.8000002861023,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,broadcast,3,AN
480,54.3,10,EU,0.00391666666666667,0.010835115617256,-5.54251432706008,G,277.799999237061,12.1,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,120,2,broadcast,3,AN
480,54.3,10,EU,0.00472222222222222,0.012466388846489,-5.35547578038799,G,277.799999237061,12.1,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,broadcast,3,AN
480,54.3,10,EU,0.01875,0.0669005551759938,-3.97656152656572,G,430.000011444092,6.91666666666667,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,120,2,broadcast,3,AN
480,54.3,10,EU,0.00413888888888889,0.0171161936955855,-5.48732791149279,G,430.000011444092,6.91666666666667,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,broadcast,3,AN
480,54.3,10,EU,0.00758333333333333,0.0396396318683352,-4.88180242225329,G,349.900001525879,5.86666663487752,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,120,2,broadcast,3,AN
480,54.3,10,EU,0.00402777777777778,0.0167491672011884,-5.51454047501767,G,349.900001525879,5.86666663487752,other,water,unknown,64.4,12,1.29105758666992,6.5,1.43,287,unknown,Tillage,360,2,broadcast,3,AN
481,30.27,105.47,AS,0.018,0.0565208611564874,-4.01738352108597,G,655.300010681152,25.625,other,water,unknown,64.4,12.4,0.97,8.4,1.12,287,unknown,Tillage,150,2,broadcast,3,U
481,30.27,105.47,AS,0.0196,0.0564898552343336,-3.93222571274567,N,655.300010681152,25.625,other,water,unknown,21.7,12.4,0.97,8.4,1.12,289,unknown,Tillage,250,2,broadcast,3,U
481,30.27,105.47,AS,0.00126666666666667,0.0110751664585736,-6.67136650091791,N,375.500003814697,26.125,other,water,unknown,21.7,12.4,0.97,8.4,1.12,289,unknown,Tillage,150,2,broadcast,3,U
481,30.27,105.47,AS,0.00176,0.00885036915286986,-6.34244146993208,N,375.500003814697,26.125,other,water,unknown,21.7,12.4,0.97,8.4,1.12,289,unknown,Tillage,250,2,broadcast,3,U
481,30.27,105.47,AS,0.004,0.0175020929140406,-5.52146091786225,N,773.500030517578,24.8750004768372,other,water,unknown,21.7,12.4,0.97,8.4,1.12,289,unknown,Tillage,150,2,broadcast,3,U
481,30.27,105.47,AS,0.00168,0.00881645412851355,-6.38896148556697,N,773.500030517578,24.8750004768372,other,water,unknown,21.7,12.4,0.97,8.4,1.12,289,unknown,Tillage,250,2,broadcast,3,U
481,30.27,105.47,AS,0.0116666666666667,0.060097390553916,-4.45101950616083,N,168.500004768372,11.566666841507,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,150,2,broadcast,3,U
481,30.27,105.47,AS,0.0076,0.0374443582907934,-4.87960703168985,N,168.500004768372,11.566666841507,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,250,2,broadcast,3,U
481,30.27,105.47,AS,0.0179333333333333,0.0544881882237113,-4.02109410048251,N,174.700005531311,11.9666667779287,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,150,1,broadcast,3,U
481,30.27,105.47,AS,0.02988,0.082023608281239,-3.51056591871752,N,174.700005531311,11.9666667779287,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,250,1,broadcast,3,U
481,30.27,105.47,AS,0.0112,0.0335761737329865,-4.49184150068109,N,191.400001525879,11.1666669845581,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,150,1,broadcast,3,U
481,30.27,105.47,AS,0.0134,0.0373658123512942,-4.31250057202527,N,191.400001525879,11.1666669845581,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,250,1,broadcast,3,U
482,30.27,105.47,AS,0.018,0.0542513239901407,-4.01738352108597,N,655.300010681152,25.625,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.0188,0.0531473673945903,-3.97389840914623,N,655.300010681152,25.625,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
482,30.27,105.47,AS,0.0076,0.0202397527808341,-4.87960703168985,N,375.500003814697,26.125,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.00924,0.0242789280627306,-4.68421339332855,N,375.500003814697,26.125,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
482,30.27,105.47,AS,0.00186666666666667,0.00929623572719692,-6.28360096990914,N,773.500030517578,24.8750004768372,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.00332,0.0109770537444827,-5.70779049605374,N,773.500030517578,24.8750004768372,other,water,unknown,21.7,13.4,0.985697388648987,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
482,30.27,105.47,AS,0.0058,0.0344032297189622,-5.14989736142976,N,168.500004768372,11.566666841507,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.0046,0.0231860200563081,-5.38169897548709,N,168.500004768372,11.566666841507,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
482,30.27,105.47,AS,0.00693333333333333,0.0262695164839852,-4.97141458094297,N,174.700005531311,11.9666667779287,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.00536,0.0187378756816102,-5.22879130389943,N,174.700005531311,11.9666667779287,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
482,30.27,105.47,AS,0.0082,0.0230916335290756,-4.80362112471193,N,191.400001525879,11.1666669845581,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,150,2,broadcast,3,U
482,30.27,105.47,AS,0.01124,0.0302155188353065,-4.48827643451659,N,191.400001525879,11.1666669845581,other,water,unknown,21.7,13.4,0.86,8.3,1.12,289,unknown,Tillage,250,2,broadcast,3,U
483,30.27,105.47,AS,0.0110666666666667,0.0442960444123513,-4.5038176917278,N,168.500004768372,11.566666841507,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,150,2,broadcast,3,U
483,30.27,105.47,AS,0.00768,0.0291198346882591,-4.86913573182256,N,168.500004768372,11.566666841507,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,250,2,broadcast,3,U
483,30.27,105.47,AS,0.0202666666666667,0.0598663648962493,-3.89877777867813,N,246.800004005432,13.5857145445687,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,150,2,broadcast,3,U
483,30.27,105.47,AS,0.0326,0.0887324228708228,-3.42344299060948,N,246.800004005432,13.5857145445687,other,water,unknown,21.7,12.4,0.97,8,1.12,289,unknown,Tillage,250,2,broadcast,3,U
